half_page_number,text,predicted_label,science_prob,source_file,clean_text,llm_topic
122,"re so than the
Gaelic. The words unquestionably do
run into each other, in a way that, to
our ears, renders it rather unintelli-
gible; but it is contrary to all the
rules of sound philosophizing, to con-
fuse the obtuseness of our own senses
with the want of any faculty in others;
and they have just as good a right to
maintain, and to complain of, our in-
articulate mode of speaking, as we have
of theirs indeed much more-for
monkeys speak the same, or nearly
the same, language all over the habit
able globe, whereas men, ever since
the Tower of Babel, have kept chat
tering, muttering, humming and haw
ing, in divers ways and sundry man-
ners, so that one nation is unable to
comprehend what another would be
at, and the earth groans in vain with
vocabularies and dictionaries. That
monkeys and men are one and the
same animal, we shall not take upon
ourselves absolutely to assert, for the
truth is, we, for one or two, know no-
thing whatever about the matter; all
we mean to say is, that nobody has yet
proved that they are not, and farther,
that whatever may be the case with
men, monkeys have reason and speech.
More than this it might be rash to
hold; and with the caution, therefore,
which distinguishes all our Philosophy
from that of the heedless and head-
long age in which we flourish, here
we place our foot on ground impreg-
nable alike to assault or explosion.
It is flattering to see how all created
things, animate and inanimate, imitate
humanity-some of them, it must be
admitt",1,0.995685577392578,blackwood_v24_1828_inu-30000080770807-1746739609.txt,re so than the gaelic the words unquestionably do run into each other in a way that to our ears renders it rather unintelli gible but it is contrary to all the rules of sound philosophizing to con fuse the obtuseness of our own senses with the want of any faculty in others and they have just as good a right to maintain and to complain of our in articulate mode of speaking as we have of theirs indeed much morefor monkeys speak the same or nearly the same language all over the habit able globe whereas men ever since the tower of babel have kept chat tering muttering humming and haw ing in divers ways and sundry man ners so that one nation is unable to comprehend what another would be at and the earth groans in vain with vocabularies and dictionaries that monkeys and men are one and the same animal we shall not take upon ourselves absolutely to assert for the truth is we for one or two know no thing whatever about the matter all we mean to say is that nobody has yet proved that they are not and farther that whatever may be the case with men monkeys have reason and speech more than this it might be rash to hold and with the caution therefore which distinguishes all our philosophy from that of the heedless and head long age in which we flourish here we place our foot on ground impreg nable alike to assault or explosion it is flattering to see how all created things animate and inanimate imitate humanitysome of them it must be admitt,social science
149," the people of England go more
heartily along with him, than in his
panegyric on pugilism; a panegyric
which should be written in letters of
gold, and hung up in a handsome
frame at the Castle, and all other
sporting-houses of character and ce
lebrity.
But see the Set-to! The Man-Mon
key to the left has evidently the ad
vantage in height and length; but
his antagonist has it in weight by a
few pounds, and his compact frame
exhibits formidable muscle. Studies
both, for the anatomist, the statuary,
and the painter. Had that heavy
right-hander, delivered at Jacco Mac
co's smeller, not been caught by that
accomplished pugilist's sloping right
forearm, it might have been a floorer.
The little one has mischief yet in his
kidney-seeking left; and next time
they hit out together, 'tis odds they
counter. Jacco is leary as Aby Belas-
co, and is difficult to be got as Spring
himself but his opponent will be in,
he won't be denied, and at the weaving
system we question if he has his equal
in the ring. Look at him again, and
say now, is he not in that attitude a
phenomenon? But all the words in
the world would fail adequately to ex-
press the grotesquely scientific charac
ter of this inimitable Set-to. All is in
perfect keeping-the faces of the spec-
tators are all agrin, and agape, and
aghast, and a-gloom, and a-glimmer,
with the fluctuations of passionate
emotion. The helmeted head of Lark-
ins the Life-Guardsman rises nobly
in the opening between the attitudi
narians, towering over the",1,0.9945279955863952,blackwood_v24_1828_inu-30000080770807-1746739609.txt,the people of england go more heartily along with him than in his panegyric on pugilism a panegyric which should be written in letters of gold and hung up in a handsome frame at the castle and all other sportinghouses of character and ce lebrity but see the setto the manmon key to the left has evidently the ad vantage in height and length but his antagonist has it in weight by a few pounds and his compact frame exhibits formidable muscle studies both for the anatomist the statuary and the painter had that heavy righthander delivered at jacco mac cos smeller not been caught by that accomplished pugilists sloping right forearm it might have been a floorer the little one has mischief yet in his kidneyseeking left and next time they hit out together tis odds they counter jacco is leary as aby belas co and is difficult to be got as spring himself but his opponent will be in he wont be denied and at the weaving system we question if he has his equal in the ring look at him again and say now is he not in that attitude a phenomenon but all the words in the world would fail adequately to ex press the grotesquely scientific charac ter of this inimitable setto all is in perfect keepingthe faces of the spec tators are all agrin and agape and aghast and agloom and aglimmer with the fluctuations of passionate emotion the helmeted head of lark ins the lifeguardsman rises nobly in the opening between the attitudi narians towering over the,feminism
310,"ious countenance,
The shadows of the clouds that float above:-
Upon its central stone the heron sits
Stirless, as in the wave its counterpart,→
Looking, with quiet eye, towards the shore
Of dark-green copse-wood, dark, save, here and there,
Where spangled with the broom's bright aurcate flowers.-
The blue-wing'd sea-gull, sailing placidly
Above his landward haunts, dips down alert
His plumage in the waters, and, anon,
With quicken'd wing, in silence re-ascends.-
Whence comest thou, lone pilgrim of the wild?
Whence wanderest thou, lone Arab of the air?
Where makest thou thy dwelling-place? Afar,
O'er inland pastures, from the herbless rock,
Amid the weltering ocean, thou dost hold,
At early sunrise, thy unguided way,-
The visitant of Nature's varied realms,→
The habitant of Ocean, Earth, and Air,-
Sailing with sportive breast, mid wind and wave,
And, when the sober evening draws around
Her curtains, clasp'd together by her Star,
Returning to the sea-rock's breczy peak.
III.
And now the wood engirds me, the tall stems
Of birch and beech tree hemming me around,
Like pillars of some natural temple vast;
And, here and there, the giant pines ascend,
Briareus-like, amid the stirless air,
High stretching; like a good man's virtuous thoughts
Forsaking earth for heaven. The cushat stands
Amid the topmost boughs, with azure vest,
And neck aslant, listening the amorous coo
Of her, his mate, who, with maternal wing
Wide-spread, sits brooding on opponent tree.
Why, from the rank grass unde",1,0.9926323890686036,blackwood_v24_1828_inu-30000080770807-1746739609.txt,ious countenance the shadows of the clouds that float above upon its central stone the heron sits stirless as in the wave its counterpart looking with quiet eye towards the shore of darkgreen copsewood dark save here and there where spangled with the brooms bright aurcate flowers the bluewingd seagull sailing placidly above his landward haunts dips down alert his plumage in the waters and anon with quickend wing in silence reascends whence comest thou lone pilgrim of the wild whence wanderest thou lone arab of the air where makest thou thy dwellingplace afar oer inland pastures from the herbless rock amid the weltering ocean thou dost hold at early sunrise thy unguided way the visitant of natures varied realms the habitant of ocean earth and air sailing with sportive breast mid wind and wave and when the sober evening draws around her curtains claspd together by her star returning to the searocks breczy peak iii and now the wood engirds me the tall stems of birch and beech tree hemming me around like pillars of some natural temple vast and here and there the giant pines ascend briareuslike amid the stirless air high stretching like a good mans virtuous thoughts forsaking earth for heaven the cushat stands amid the topmost boughs with azure vest and neck aslant listening the amorous coo of her his mate who with maternal wing widespread sits brooding on opponent tree why from the rank grass unde,natural history
693,"?
Plain truth would answer, the serpent who
casts his skin, and the serpent restored
death and vital restoration. One serpent
denoted the power with which this deity,
'Pallentes animas evocat Orco;
the other, with which,
Sub tristia Tartara mittit:""
and of this vital restoration the Druids,
who especially worshipped Mercury, had
more knowledge than the Greeks and Ro-
mans.
""For the same reason that Mercury had
the power over death, he is described as
having the power over sleep; for sleep,
among the ancients, is called consangui-
neus Lethi.'
6
""On more minutely observing this wand
entwined with serpents, I will not add that
they form openings in their folds, which
are oblong, and in form of an egg, as this
might be considered fanciful; but the egg
was, of old, an emblem of another life;
for this reason, to-day the inert matter is
inclosed in the shell, to-morrow it bursts
out and lives; the snake's egg had more
value as this representation, because the
snake itself, for the reasons given, was the
chief emblem of renovation; and the ser-
pent was held in the greatest veneration by
the Britons, who considered Mercury, so
distinguished with the serpents on his po-
tent rod, as their greatest deity.
But what are the wings of this deity
on his cap, his feet, and his serpentine
rod? emblems that connect death with re-
storation. This is at least my mytholo-
gy, without the learning of Banier, and
which, I think, reflection will justify;
though, as far as I know, both the reasons
a",1,0.9904823303222656,blackwood_v24_1828_inu-30000080770807-1746739609.txt,plain truth would answer the serpent who casts his skin and the serpent restored death and vital restoration one serpent denoted the power with which this deity pallentes animas evocat orco the other with which sub tristia tartara mittit and of this vital restoration the druids who especially worshipped mercury had more knowledge than the greeks and ro mans for the same reason that mercury had the power over death he is described as having the power over sleep for sleep among the ancients is called consangui neus lethi 6 on more minutely observing this wand entwined with serpents i will not add that they form openings in their folds which are oblong and in form of an egg as this might be considered fanciful but the egg was of old an emblem of another life for this reason today the inert matter is inclosed in the shell tomorrow it bursts out and lives the snakes egg had more value as this representation because the snake itself for the reasons given was the chief emblem of renovation and the ser pent was held in the greatest veneration by the britons who considered mercury so distinguished with the serpents on his po tent rod as their greatest deity but what are the wings of this deity on his cap his feet and his serpentine rod emblems that connect death with re storation this is at least my mytholo gy without the learning of banier and which i think reflection will justify though as far as i know both the reasons a,natural history
694,"nd the application have never yet been
pointed out.
""The reason I have given for the asso-
ciation of promontories and lofty mounds
(tumuli) to the
Magni Jovis et deorum nuncium,'
appears to me obvious, from considering
his flying action as the messenger of Jupi-
ter to the earth. But it must not be for-
gotten, that another cause for this associa-
tion, is his being born on the top of a moun-
tain,
- Quem candida Maia
Cyllenes gelido conceptum vertice fudit!
VIRGIL.
Quem montibus olim edidit.'
OVID.
""Every consideration leading us to admit
that the Celtic Teutates was originally the
Egyptian Thoth, it will be remembered
that the science of astronomy formed part
of his mystic books; and that his books on
this subject were publicly carried in pro-
cessions to his honour.
""Mr Maurice has adduced many rea
sons for considering Avebury as connected
with ancient astronomy. My observations
will go some way to confirm his opinions,
Thoth being the original Teutates; in-
deed, this whole supposition seems to me
far more consistent and coherent than any
other hypothesis, and has a far greater num-
ber of authentical facts for its support.
""The stones which compose the inner-
most circles were twelve, according to the
months; the outermost were thirty, the
number of days in the month; many
other circumstances of the kind might be
easily adduced in corroboration of these
views.
""Upon the whole, I have very little
doubt that the more we investigate this
point, the greater light will be th",1,0.9929630160331726,blackwood_v24_1828_inu-30000080770807-1746739609.txt,nd the application have never yet been pointed out the reason i have given for the asso ciation of promontories and lofty mounds tumuli to the magni jovis et deorum nuncium appears to me obvious from considering his flying action as the messenger of jupi ter to the earth but it must not be for gotten that another cause for this associa tion is his being born on the top of a moun tain quem candida maia cyllenes gelido conceptum vertice fudit virgil quem montibus olim edidit ovid every consideration leading us to admit that the celtic teutates was originally the egyptian thoth it will be remembered that the science of astronomy formed part of his mystic books and that his books on this subject were publicly carried in pro cessions to his honour mr maurice has adduced many rea sons for considering avebury as connected with ancient astronomy my observations will go some way to confirm his opinions thoth being the original teutates in deed this whole supposition seems to me far more consistent and coherent than any other hypothesis and has a far greater num ber of authentical facts for its support the stones which compose the inner most circles were twelve according to the months the outermost were thirty the number of days in the month many other circumstances of the kind might be easily adduced in corroboration of these views upon the whole i have very little doubt that the more we investigate this point the greater light will be th,astronomy
720,".*
THIS is a book on a very delightful
subject, by a very distinguished man.
But although it is occasionally rather
a pleasant book than otherwise, it is
not-by any means worthy either of the
subject or the man-the one being
Angling, and the other Sir Humphry
Davy. It formed the occupation of
the Author, he tells us, during many
months of severe and dangerous ill-
ness, when he was wholly incapable
of attending to more useful studies, or
of following more serious pursuits.
Now, in our humble opinion, no man
should write a book of any kind du-
ring severe and dangerous illness; for,
under such circumstances, how can it
escape being mortally stupid? Per-
haps a man might write a tolerable
sermon during a season of dangerous
illness, a passable prayer, or a fair
last will and testament. But a good
book upon Angling can be written,
take our word for it, only in a state of
vigorous health of mind and body-
tongue pure, eyes bright, stomach
strong, pulse steady, and palate trem-
blingly alive to the taste of Glenlivet.
Sir Humphry must have been in a
bad way indeed during the composi-
tion of the greater part of Salmonia
very comatose-his physician must
have been fearful of the result-and
his recovery may be placed among
the modern miracles of the Healing
Art.
Were Sir Humphry to write a book
on Angling, in high health and spirits,
we are disposed to think it would be
a good one; for, independently of his
great scientific attainments, he has the
reputation of being a man of taste a",1,0.9953010082244872,blackwood_v24_1828_inu-30000080770807-1746739609.txt,this is a book on a very delightful subject by a very distinguished man but although it is occasionally rather a pleasant book than otherwise it is notby any means worthy either of the subject or the manthe one being angling and the other sir humphry davy it formed the occupation of the author he tells us during many months of severe and dangerous ill ness when he was wholly incapable of attending to more useful studies or of following more serious pursuits now in our humble opinion no man should write a book of any kind du ring severe and dangerous illness for under such circumstances how can it escape being mortally stupid per haps a man might write a tolerable sermon during a season of dangerous illness a passable prayer or a fair last will and testament but a good book upon angling can be written take our word for it only in a state of vigorous health of mind and body tongue pure eyes bright stomach strong pulse steady and palate trem blingly alive to the taste of glenlivet sir humphry must have been in a bad way indeed during the composi tion of the greater part of salmonia very comatosehis physician must have been fearful of the resultand his recovery may be placed among the modern miracles of the healing art were sir humphry to write a book on angling in high health and spirits we are disposed to think it would be a good one for independently of his great scientific attainments he has the reputation of being a man of taste a,fishing
729,", HA-
LIBUS, who is supposed to be an accom-
plished fly-fisher; ORNITHER, who is
to be regarded as a gentleman generally
fond of the sports of the field, though
not a finished master of the art of an-
gling; POIETES, who is to be considered
as an enthusiastic lover of nature, and
partially acquainted with the myste
ries of fly-fishing; and PHYSICUs, who
is described as uninitiated as an an-
gler, but as a person fond of inqui-
ries in natural history and philoso-
-phy. There is nothing very much
amiss in this attempt at deviation
from the characters in the Complete
Angler, though manifestly a woful
want of ingenuity-originality which
last is to a book about any rural sport
-life and soul. Without it, such book
is what Sir Humphry and the che-
mists understand by a caput mor-
tuum. But the worst of it is, that the
characters, unoriginal, are also unre-
deemed by any strong natural traits,
unbrightened by the vivacity, we will
not say of genius, but even of animal
spirits, and all repeat a lesson which
they seem to have painfully conned
before reaching the river side. Sir
Humphry is seen for ever exerting
himself, to the very utmost his feeble
health would allow, to "" preserve the
similitude."" Halieus, of course, per-
forms all the feats of skill, and holds
-the rest of the party dog-cheap. Or-
-nither is the only one of the four who
ought to know an eagle when he sees
it. Never was there, on all occasions,
-such another imaginative simpleton as
Poietes; while Physicus, being ",1,0.9948729276657104,blackwood_v24_1828_inu-30000080770807-1746739609.txt,ha libus who is supposed to be an accom plished flyfisher ornither who is to be regarded as a gentleman generally fond of the sports of the field though not a finished master of the art of an gling poietes who is to be considered as an enthusiastic lover of nature and partially acquainted with the myste ries of flyfishing and physicus who is described as uninitiated as an an gler but as a person fond of inqui ries in natural history and philoso phy there is nothing very much amiss in this attempt at deviation from the characters in the complete angler though manifestly a woful want of ingenuityoriginality which last is to a book about any rural sport life and soul without it such book is what sir humphry and the che mists understand by a caput mor tuum but the worst of it is that the characters unoriginal are also unre deemed by any strong natural traits unbrightened by the vivacity we will not say of genius but even of animal spirits and all repeat a lesson which they seem to have painfully conned before reaching the river side sir humphry is seen for ever exerting himself to the very utmost his feeble health would allow to preserve the similitude halieus of course per forms all the feats of skill and holds the rest of the party dogcheap or nither is the only one of the four who ought to know an eagle when he sees it never was there on all occasions such another imaginative simpleton as poietes while physicus being,biology
737,"f half-serious,
half-sportive argumentation, so de
lightful after dinner when the bottle
is beginning to circulate, and every
one is expected to say something short
and pithy, pat to the purpose, and as
unlike as possible to a bit out of a
printed book. Hear Halieus!
""HAL. The search after food is an in-
stinct belonging to our nature; and from
tive state, who destroys a piece of game,
the savage in his rudest and most primi-
or a fish, with a club or spear, to man in
the most cultivated state of society, who
employs artifice, machinery, and the re-
sources of various other animals, to secure
his object, the origin of the pleasure is
similar, and its objects the same: but that
kind of it requiring most art may be said
to characterise man in his highest or intel-
and trout with the fly employs not only
lectual state; and the fisher for salmon
machinery to assist his physical powers,
but applies sagacity to conquer difficulties;
and the pleasure derived from ingenious
resources and devices, as well as from
active pursuit, belongs to this amusement.
Then as to its philosophical tendency, it is
a pursuit of moral discipline, requiring
patience, forbearance, and command of
temper. As connected with natural science,
it may be vaunted as demanding a know-
ledge of the habits of a considerable tribe of
that they prey upon, and an acquaintance
created beings-fishes, and the animals
with the signs and tokens of the weather
and its changes, the nature of waters, and
of the atmosphere. A",1,0.9961115717887878,blackwood_v24_1828_inu-30000080770807-1746739609.txt,f halfserious halfsportive argumentation so de lightful after dinner when the bottle is beginning to circulate and every one is expected to say something short and pithy pat to the purpose and as unlike as possible to a bit out of a printed book hear halieus hal the search after food is an in stinct belonging to our nature and from tive state who destroys a piece of game the savage in his rudest and most primi or a fish with a club or spear to man in the most cultivated state of society who employs artifice machinery and the re sources of various other animals to secure his object the origin of the pleasure is similar and its objects the same but that kind of it requiring most art may be said to characterise man in his highest or intel and trout with the fly employs not only lectual state and the fisher for salmon machinery to assist his physical powers but applies sagacity to conquer difficulties and the pleasure derived from ingenious resources and devices as well as from active pursuit belongs to this amusement then as to its philosophical tendency it is a pursuit of moral discipline requiring patience forbearance and command of temper as connected with natural science it may be vaunted as demanding a know ledge of the habits of a considerable tribe of that they prey upon and an acquaintance created beingsfishes and the animals with the signs and tokens of the weather and its changes the nature of waters and of the atmosphere a,natural history
738,"s to its poetical re-
lations, it carries us into the most wild and
beautiful scenery of nature; amongst the
mountain lakes, and the clear and lovely


## p. 254 (#266) ############################################

254
CAug.
Salmonia.
streams that gush from the higher ranges of
elevated hills, or that make their way through
the cavities of calcareous strata. How de-
lightful, in the early spring, after the dull
and tedious time of winter, when the frosts
disappear and the sunshine warms the
earth and waters, to wander forth by some
clear stream, to see the leaf bursting from
the purple bud, to scent the odours of the
bank perfumed by the violet, and enamel-
led, as it were, with the primrose and the
daisy; to wander upon the fresh turf be-
-low the shade of trees, whose bright blos
Boms are filled with the music of the bee;
and on the surface of the waters to view
the gaudy flies sparkling like animated
gems in the sunbeams, whilst the bright
and beautiful trout is watching them from
below; to hear the twittering of the water-
birds, who, alarmed at your approach, rá
pidly hide themselves beneath the flowers
and leaves of the water-lily; and as the
season advances, to find all these objects
changed for others of the same kind, but
better and brighter, till the swallow and
the trout contend as it were for the gaudy
May-fly, and till, in pursuing your amuse-
ment in the calm and balmy evening, you
are serenaded by the songs of the cheerful
thrush and melodious nightingale, per",1,0.9915860891342164,blackwood_v24_1828_inu-30000080770807-1746739609.txt,s to its poetical re lations it carries us into the most wild and beautiful scenery of nature amongst the mountain lakes and the clear and lovely p 254 266 254 caug salmonia streams that gush from the higher ranges of elevated hills or that make their way through the cavities of calcareous strata how de lightful in the early spring after the dull and tedious time of winter when the frosts disappear and the sunshine warms the earth and waters to wander forth by some clear stream to see the leaf bursting from the purple bud to scent the odours of the bank perfumed by the violet and enamel led as it were with the primrose and the daisy to wander upon the fresh turf be low the shade of trees whose bright blos boms are filled with the music of the bee and on the surface of the waters to view the gaudy flies sparkling like animated gems in the sunbeams whilst the bright and beautiful trout is watching them from below to hear the twittering of the water birds who alarmed at your approach r pidly hide themselves beneath the flowers and leaves of the waterlily and as the season advances to find all these objects changed for others of the same kind but better and brighter till the swallow and the trout contend as it were for the gaudy mayfly and till in pursuing your amuse ment in the calm and balmy evening you are serenaded by the songs of the cheerful thrush and melodious nightingale per,nature
740,"deep, strong, and useful. As it flows on
towards the sea, it loses its force and its
motion, and at last, as it were, becomes
lost and mingled with the mighty abyss of
waters.
""HAL. One might pursue the meta-
phor still further, and say, that in its ori
gin-its thundering and foam, when it car
ries down clay from the bank, and becomes
impure, it resembles the youthful mind,
affected by dangerous passions. And the
influence of a lake, in calming and clearing
the turbid water, may be compared to the
effect of reason in more mature life, when the
calm, deep, cool, and unimpassioned mind
is freed from its fever, its troubles, bubbles,
noise, and foam. And, above all, the
sources of a river,-which may be con-
sidered as belonging to the atmosphere,→
and its termination in the ocean, may be
regarded as imaging the divine origin of
the human mind, and its being ultimately
returned to, and lost in, the Infinite and
Eternal Intelligence from which it origi
nally sprung.'
This is, we think, an example of
unsuccessful ambition.
The passage
opens absurdly. Sir Humphry says,
that, as well as he recollects, Plíny has
compared a river to human life, in a
passage which he has never read! He
then says, that although he has never
read that passage which is in Pliny, as
well as he recollects, he has been a
hundred times struck with the ana-
logy! Lord preserve us! is there a
book in verse or prose, in any language,
in which human life is not likened to
a river, or a river to human life? If
ther",1,0.9938982129096984,blackwood_v24_1828_inu-30000080770807-1746739609.txt,deep strong and useful as it flows on towards the sea it loses its force and its motion and at last as it were becomes lost and mingled with the mighty abyss of waters hal one might pursue the meta phor still further and say that in its ori ginits thundering and foam when it car ries down clay from the bank and becomes impure it resembles the youthful mind affected by dangerous passions and the influence of a lake in calming and clearing the turbid water may be compared to the effect of reason in more mature life when the calm deep cool and unimpassioned mind is freed from its fever its troubles bubbles noise and foam and above all the sources of a riverwhich may be con sidered as belonging to the atmosphere and its termination in the ocean may be regarded as imaging the divine origin of the human mind and its being ultimately returned to and lost in the infinite and eternal intelligence from which it origi nally sprung this is we think an example of unsuccessful ambition the passage opens absurdly sir humphry says that as well as he recollects plny has compared a river to human life in a passage which he has never read he then says that although he has never read that passage which is in pliny as well as he recollects he has been a hundred times struck with the ana logy lord preserve us is there a book in verse or prose in any language in which human life is not likened to a river or a river to human life if ther,human nature
